Time: 2026-05-14 11:13:16
Log Dir: logs/2026-05-14_11-13-16/GeFL_GAN_DDPM
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_GAN_DDPM
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 30
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 1
gen_observer_weight: 1.0
index_matching: class_name
aggregate_method: dataset_name
use_new_entropy_method: true
entropy_ratio: 0.85
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.0001
global_samples_per_class: 64

================================================================================

==================================================
Start 30 rounds training by GeFL_GAN_DDPM
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 0.9830 | G Loss: 3.2714, D Loss: 0.2159 | DDPM Loss: 0.2102
Client 23 (CIFAR10) | Target Loss: 1.1009 | G Loss: 2.5530, D Loss: 0.4220 | DDPM Loss: 0.0667
Client 24 (CIFAR10) | Target Loss: 0.9103 | G Loss: 2.5778, D Loss: 0.4175 | DDPM Loss: 0.0643
Client 25 (CIFAR10) | Target Loss: 1.0814 | G Loss: 2.5251, D Loss: 0.4242 | DDPM Loss: 0.0649
Client 26 (CIFAR10) | Target Loss: 1.3500 | G Loss: 2.5824, D Loss: 0.4130 | DDPM Loss: 0.0651
Client 27 (CIFAR10) | Target Loss: 1.4316 | G Loss: 2.4909, D Loss: 0.4213 | DDPM Loss: 0.0646
Client 28 (CIFAR10) | Target Loss: 1.3853 | G Loss: 2.4327, D Loss: 0.4173 | DDPM Loss: 0.0652
Client 29 (CIFAR10) | Target Loss: 1.1154 | G Loss: 2.4826, D Loss: 0.4160 | DDPM Loss: 0.0639
Client 30 (CIFAR10) | Target Loss: 1.5064 | G Loss: 2.5947, D Loss: 0.4043 | DDPM Loss: 0.0645
Client 31 (CIFAR10) | Target Loss: 1.5828 | G Loss: 2.5465, D Loss: 0.4218 | DDPM Loss: 0.0628
Round 9 | Client 0 | Model: (MLP) | Acc: 92.37%
Round 9 | Client 1 | Model: (CNN) | Acc: 76.08%
Round 9 | Client 2 | Model: (ResNet8) | Acc: 94.90%
Round 9 | Client 3 | Model: (ResNet18) | Acc: 98.08%
Round 9 | Client 4 | Model: (MobileNetV2) | Acc: 93.68%
Round 9 | Client 5 | Model: (MobileNetV3) | Acc: 63.77%
Round 9 | Client 6 | Model: (LeNet) | Acc: 98.47%
Round 9 | Client 7 | Model: (AlexNet) | Acc: 97.89%
Round 9 | Client 8 | Model: (ShuffleNet) | Acc: 63.25%
Round 9 | Client 9 | Model: (SqueezeNet) | Acc: 94.97%
Round 9 | Client 11 | Model: (MLP) | Acc: 79.93%
Round 9 | Client 12 | Model: (CNN) | Acc: 83.76%
Round 9 | Client 13 | Model: (ResNet8) | Acc: 85.47%
Round 9 | Client 14 | Model: (ResNet18) | Acc: 86.40%
Round 9 | Client 15 | Model: (MobileNetV2) | Acc: 81.69%
Round 9 | Client 16 | Model: (MobileNetV3) | Acc: 72.88%
Round 9 | Client 17 | Model: (LeNet) | Acc: 84.47%
Round 9 | Client 18 | Model: (AlexNet) | Acc: 84.86%
Round 9 | Client 19 | Model: (ShuffleNet) | Acc: 82.35%
Round 9 | Client 20 | Model: (SqueezeNet) | Acc: 82.09%
Round 9 | Client 22 | Model: (MLP) | Acc: 40.41%
Round 9 | Client 23 | Model: (CNN) | Acc: 49.67%
Round 9 | Client 24 | Model: (ResNet8) | Acc: 54.93%
Round 9 | Client 25 | Model: (ResNet18) | Acc: 55.05%
Round 9 | Client 26 | Model: (MobileNetV2) | Acc: 36.20%
Round 9 | Client 27 | Model: (MobileNetV3) | Acc: 39.48%
Round 9 | Client 28 | Model: (LeNet) | Acc: 47.63%
Round 9 | Client 29 | Model: (AlexNet) | Acc: 52.65%
Round 9 | Client 30 | Model: (ShuffleNet) | Acc: 32.24%
Round 9 | Client 31 | Model: (SqueezeNet) | Acc: 31.80%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 10 ---
Client 0 (MNIST) | Target Loss: 0.1158 | G Loss: 1.3044, D Loss: 0.5265 | DDPM Loss: 0.0226
Client 1 (MNIST) | Target Loss: 0.0475 | G Loss: 1.3115, D Loss: 0.5282 | DDPM Loss: 0.0227
Client 2 (MNIST) | Target Loss: 0.0246 | G Loss: 1.3000, D Loss: 0.5413 | DDPM Loss: 0.0225
Client 3 (MNIST) | Target Loss: 0.0455 | G Loss: 1.2981, D Loss: 0.5435 | DDPM Loss: 0.0227
Client 4 (MNIST) | Target Loss: 0.1128 | G Loss: 1.2926, D Loss: 0.5397 | DDPM Loss: 0.0220
Client 5 (MNIST) | Target Loss: 0.4352 | G Loss: 1.3403, D Loss: 0.5383 | DDPM Loss: 0.0226
Client 6 (MNIST) | Target Loss: 0.0552 | G Loss: 1.3379, D Loss: 0.5280 | DDPM Loss: 0.0220
Client 7 (MNIST) | Target Loss: 0.0424 | G Loss: 1.3603, D Loss: 0.5165 | DDPM Loss: 0.0216
Client 8 (MNIST) | Target Loss: 1.5054 | G Loss: 1.3554, D Loss: 0.5171 | DDPM Loss: 0.0213
Client 9 (MNIST) | Target Loss: 0.1273 | G Loss: 1.3437, D Loss: 0.5211 | DDPM Loss: 0.0222
Client 11 (EMNIST) | Target Loss: 0.4503 | G Loss: 4.6048, D Loss: 0.1337 | DDPM Loss: 0.0133
Client 12 (EMNIST) | Target Loss: 0.4219 | G Loss: 4.4813, D Loss: 0.1471 | DDPM Loss: 0.0132
Client 13 (EMNIST) | Target Loss: 0.3199 | G Loss: 4.6773, D Loss: 0.1540 | DDPM Loss: 0.0132
Client 14 (EMNIST) | Target Loss: 0.2948 | G Loss: 5.4009, D Loss: 0.0860 | DDPM Loss: 0.0132
Client 15 (EMNIST) | Target Loss: 0.4569 | G Loss: 4.6421, D Loss: 0.1349 | DDPM Loss: 0.0132
Client 16 (EMNIST) | Target Loss: 0.6554 | G Loss: 5.8277, D Loss: 0.0648 | DDPM Loss: 0.0132
Client 17 (EMNIST) | Target Loss: 0.3788 | G Loss: 4.7210, D Loss: 0.1318 | DDPM Loss: 0.0132
Client 18 (EMNIST) | Target Loss: 0.2798 | G Loss: 5.4516, D Loss: 0.0744 | DDPM Loss: 0.0132
Client 19 (EMNIST) | Target Loss: 0.4702 | G Loss: 4.9558, D Loss: 0.1264 | DDPM Loss: 0.0132
Client 20 (EMNIST) | Target Loss: 0.5019 | G Loss: 6.0255, D Loss: 0.0478 | DDPM Loss: 0.0133
Client 22 (CIFAR10) | Target Loss: 0.7894 | G Loss: 2.3505, D Loss: 0.4384 | DDPM Loss: 0.0642
Client 23 (CIFAR10) | Target Loss: 1.0593 | G Loss: 2.3666, D Loss: 0.4536 | DDPM Loss: 0.0642
Client 24 (CIFAR10) | Target Loss: 0.8564 | G Loss: 2.4866, D Loss: 0.4353 | DDPM Loss: 0.0650
Client 25 (CIFAR10) | Target Loss: 0.9723 | G Loss: 2.3358, D Loss: 0.4448 | DDPM Loss: 0.0626
Client 26 (CIFAR10) | Target Loss: 1.2785 | G Loss: 2.4072, D Loss: 0.4349 | DDPM Loss: 0.0622
Client 27 (CIFAR10) | Target Loss: 1.4242 | G Loss: 2.3619, D Loss: 0.4399 | DDPM Loss: 0.0636
Client 28 (CIFAR10) | Target Loss: 1.3372 | G Loss: 2.4037, D Loss: 0.4439 | DDPM Loss: 0.0629
Client 29 (CIFAR10) | Target Loss: 1.0615 | G Loss: 2.4096, D Loss: 0.4335 | DDPM Loss: 0.0633
Client 30 (CIFAR10) | Target Loss: 1.4432 | G Loss: 2.4553, D Loss: 0.4332 | DDPM Loss: 0.0640
Client 31 (CIFAR10) | Target Loss: 1.5782 | G Loss: 2.4234, D Loss: 0.4383 | DDPM Loss: 0.0624
Round 10 | Client 0 | Model: (MLP) | Acc: 89.53%
Round 10 | Client 1 | Model: (CNN) | Acc: 96.35%
Round 10 | Client 2 | Model: (ResNet8) | Acc: 96.60%
Round 10 | Client 3 | Model: (ResNet18) | Acc: 98.08%
Round 10 | Client 4 | Model: (MobileNetV2) | Acc: 95.18%
Round 10 | Client 5 | Model: (MobileNetV3) | Acc: 85.73%
Round 10 | Client 6 | Model: (LeNet) | Acc: 97.92%
Round 10 | Client 7 | Model: (AlexNet) | Acc: 97.37%
Round 10 | Client 8 | Model: (ShuffleNet) | Acc: 54.34%
Round 10 | Client 9 | Model: (SqueezeNet) | Acc: 96.61%
Round 10 | Client 11 | Model: (MLP) | Acc: 80.74%
Round 10 | Client 12 | Model: (CNN) | Acc: 84.54%
Round 10 | Client 13 | Model: (ResNet8) | Acc: 84.95%
Round 10 | Client 14 | Model: (ResNet18) | Acc: 85.74%
Round 10 | Client 15 | Model: (MobileNetV2) | Acc: 83.24%
Round 10 | Client 16 | Model: (MobileNetV3) | Acc: 76.13%
Round 10 | Client 17 | Model: (LeNet) | Acc: 85.00%
Round 10 | Client 18 | Model: (AlexNet) | Acc: 84.43%
Round 10 | Client 19 | Model: (ShuffleNet) | Acc: 82.56%
Round 10 | Client 20 | Model: (SqueezeNet) | Acc: 81.72%
Round 10 | Client 22 | Model: (MLP) | Acc: 40.41%
Round 10 | Client 23 | Model: (CNN) | Acc: 55.05%
Round 10 | Client 24 | Model: (ResNet8) | Acc: 56.64%
Round 10 | Client 25 | Model: (ResNet18) | Acc: 50.17%
Round 10 | Client 26 | Model: (MobileNetV2) | Acc: 37.57%
Round 10 | Client 27 | Model: (MobileNetV3) | Acc: 41.63%
Round 10 | Client 28 | Model: (LeNet) | Acc: 46.97%
Round 10 | Client 29 | Model: (AlexNet) | Acc: 49.84%
Round 10 | Client 30 | Model: (ShuffleNet) | Acc: 34.87%
Round 10 | Client 31 | Model: (SqueezeNet) | Acc: 34.72%
[Server] Generating synthetic images for Round 10...
[Server] Synthetic images saved to logs/2026-05-14_11-13-16/GeFL_GAN_DDPM/synthetic_images/
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 11 ---
Client 0 (MNIST) | Target Loss: 0.1233 | G Loss: 1.3322, D Loss: 0.5248 | DDPM Loss: 0.0218
Client 1 (MNIST) | Target Loss: 0.0408 | G Loss: 1.3211, D Loss: 0.5280 | DDPM Loss: 0.0208
Client 2 (MNIST) | Target Loss: 0.0177 | G Loss: 1.4274, D Loss: 0.5005 | DDPM Loss: 0.0214
Client 3 (MNIST) | Target Loss: 0.0860 | G Loss: 1.3766, D Loss: 0.5219 | DDPM Loss: 0.0207
Client 4 (MNIST) | Target Loss: 0.1131 | G Loss: 1.4090, D Loss: 0.5078 | DDPM Loss: 0.0222
Client 5 (MNIST) | Target Loss: 0.3952 | G Loss: 1.4340, D Loss: 0.4996 | DDPM Loss: 0.0236
Client 6 (MNIST) | Target Loss: 0.0441 | G Loss: 1.3809, D Loss: 0.5170 | DDPM Loss: 0.0215
Client 7 (MNIST) | Target Loss: 0.0405 | G Loss: 1.3816, D Loss: 0.5116 | DDPM Loss: 0.0208
Client 8 (MNIST) | Target Loss: 1.2309 | G Loss: 1.4345, D Loss: 0.4906 | DDPM Loss: 0.0243
Client 9 (MNIST) | Target Loss: 0.1045 | G Loss: 1.4327, D Loss: 0.4925 | DDPM Loss: 0.0218
Client 11 (EMNIST) | Target Loss: 0.4372 | G Loss: 5.9329, D Loss: 0.0553 | DDPM Loss: 0.0131
Client 12 (EMNIST) | Target Loss: 0.4097 | G Loss: 5.1786, D Loss: 0.1035 | DDPM Loss: 0.0129
Client 13 (EMNIST) | Target Loss: 0.3067 | G Loss: 5.4228, D Loss: 0.0708 | DDPM Loss: 0.0130
Client 14 (EMNIST) | Target Loss: 0.2855 | G Loss: 5.6489, D Loss: 0.0875 | DDPM Loss: 0.0130
Client 15 (EMNIST) | Target Loss: 0.4466 | G Loss: 6.4960, D Loss: 0.0376 | DDPM Loss: 0.0131
Client 16 (EMNIST) | Target Loss: 0.6324 | G Loss: 5.5845, D Loss: 0.0654 | DDPM Loss: 0.0130
Client 17 (EMNIST) | Target Loss: 0.3721 | G Loss: 6.2502, D Loss: 0.0505 | DDPM Loss: 0.0131
Client 18 (EMNIST) | Target Loss: 0.2675 | G Loss: 5.2559, D Loss: 0.1082 | DDPM Loss: 0.0130
Client 19 (EMNIST) | Target Loss: 0.4539 | G Loss: 5.5370, D Loss: 0.0721 | DDPM Loss: 0.0130
Client 20 (EMNIST) | Target Loss: 0.4910 | G Loss: 4.7448, D Loss: 0.1205 | DDPM Loss: 0.0131
Client 22 (CIFAR10) | Target Loss: 0.7204 | G Loss: 2.1867, D Loss: 0.4513 | DDPM Loss: 0.0608
Client 23 (CIFAR10) | Target Loss: 1.0272 | G Loss: 2.2237, D Loss: 0.4558 | DDPM Loss: 0.0641
Client 24 (CIFAR10) | Target Loss: 0.7487 | G Loss: 2.2420, D Loss: 0.4508 | DDPM Loss: 0.0619
Client 25 (CIFAR10) | Target Loss: 0.8757 | G Loss: 2.1988, D Loss: 0.4514 | DDPM Loss: 0.0632
Client 26 (CIFAR10) | Target Loss: 1.2260 | G Loss: 2.2423, D Loss: 0.4566 | DDPM Loss: 0.0623
Client 27 (CIFAR10) | Target Loss: 1.3902 | G Loss: 2.1412, D Loss: 0.4626 | DDPM Loss: 0.0628
Client 28 (CIFAR10) | Target Loss: 1.3061 | G Loss: 2.2166, D Loss: 0.4422 | DDPM Loss: 0.0633
Client 29 (CIFAR10) | Target Loss: 0.9707 | G Loss: 2.2256, D Loss: 0.4458 | DDPM Loss: 0.0635
Client 30 (CIFAR10) | Target Loss: 1.3964 | G Loss: 2.2702, D Loss: 0.4411 | DDPM Loss: 0.0634
Client 31 (CIFAR10) | Target Loss: 1.5381 | G Loss: 2.1702, D Loss: 0.4464 | DDPM Loss: 0.0638
Round 11 | Client 0 | Model: (MLP) | Acc: 91.17%
Round 11 | Client 1 | Model: (CNN) | Acc: 85.94%
Round 11 | Client 2 | Model: (ResNet8) | Acc: 97.51%
Round 11 | Client 3 | Model: (ResNet18) | Acc: 97.29%
Round 11 | Client 4 | Model: (MobileNetV2) | Acc: 95.29%
Round 11 | Client 5 | Model: (MobileNetV3) | Acc: 32.78%
Round 11 | Client 6 | Model: (LeNet) | Acc: 98.58%
Round 11 | Client 7 | Model: (AlexNet) | Acc: 98.11%
Round 11 | Client 8 | Model: (ShuffleNet) | Acc: 59.13%
Round 11 | Client 9 | Model: (SqueezeNet) | Acc: 96.83%
Round 11 | Client 11 | Model: (MLP) | Acc: 80.53%
Round 11 | Client 12 | Model: (CNN) | Acc: 83.08%
Round 11 | Client 13 | Model: (ResNet8) | Acc: 85.24%
Round 11 | Client 14 | Model: (ResNet18) | Acc: 85.69%
Round 11 | Client 15 | Model: (MobileNetV2) | Acc: 82.97%
Round 11 | Client 16 | Model: (MobileNetV3) | Acc: 76.86%
Round 11 | Client 17 | Model: (LeNet) | Acc: 84.56%
Round 11 | Client 18 | Model: (AlexNet) | Acc: 84.47%
Round 11 | Client 19 | Model: (ShuffleNet) | Acc: 82.41%
Round 11 | Client 20 | Model: (SqueezeNet) | Acc: 82.57%
Round 11 | Client 22 | Model: (MLP) | Acc: 39.93%
Round 11 | Client 23 | Model: (CNN) | Acc: 52.53%
Round 11 | Client 24 | Model: (ResNet8) | Acc: 55.25%
Round 11 | Client 25 | Model: (ResNet18) | Acc: 56.16%
Round 11 | Client 26 | Model: (MobileNetV2) | Acc: 39.03%
Round 11 | Client 27 | Model: (MobileNetV3) | Acc: 44.21%
Round 11 | Client 28 | Model: (LeNet) | Acc: 46.53%
Round 11 | Client 29 | Model: (AlexNet) | Acc: 53.73%
Round 11 | Client 30 | Model: (ShuffleNet) | Acc: 33.77%
Round 11 | Client 31 | Model: (SqueezeNet) | Acc: 32.02%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 12 ---
Client 0 (MNIST) | Target Loss: 0.1016 | G Loss: 1.6886, D Loss: 0.4604 | DDPM Loss: 0.0204
Client 1 (MNIST) | Target Loss: 0.0368 | G Loss: 1.7685, D Loss: 0.4329 | DDPM Loss: 0.0199
Client 2 (MNIST) | Target Loss: 0.0098 | G Loss: 1.8136, D Loss: 0.4186 | DDPM Loss: 0.0203
Client 3 (MNIST) | Target Loss: 0.0614 | G Loss: 1.7488, D Loss: 0.4428 | DDPM Loss: 0.0204
Client 4 (MNIST) | Target Loss: 0.0959 | G Loss: 1.6598, D Loss: 0.4498 | DDPM Loss: 0.0207
Client 5 (MNIST) | Target Loss: 0.3515 | G Loss: 1.8261, D Loss: 0.4161 | DDPM Loss: 0.0203
Client 6 (MNIST) | Target Loss: 0.0369 | G Loss: 1.6880, D Loss: 0.4545 | DDPM Loss: 0.0200
Client 7 (MNIST) | Target Loss: 0.0199 | G Loss: 1.7480, D Loss: 0.4468 | DDPM Loss: 0.0205
Client 8 (MNIST) | Target Loss: 1.0892 | G Loss: 1.6718, D Loss: 0.4461 | DDPM Loss: 0.0210
Client 9 (MNIST) | Target Loss: 0.0965 | G Loss: 1.8102, D Loss: 0.4204 | DDPM Loss: 0.0207
Client 11 (EMNIST) | Target Loss: 0.4275 | G Loss: 6.0053, D Loss: 0.0458 | DDPM Loss: 0.0129
Client 12 (EMNIST) | Target Loss: 0.4015 | G Loss: 5.8250, D Loss: 0.0532 | DDPM Loss: 0.0128
Client 13 (EMNIST) | Target Loss: 0.2924 | G Loss: 5.2774, D Loss: 0.0900 | DDPM Loss: 0.0129
Client 14 (EMNIST) | Target Loss: 0.2673 | G Loss: 5.8505, D Loss: 0.0551 | DDPM Loss: 0.0129
Client 15 (EMNIST) | Target Loss: 0.4380 | G Loss: 5.8638, D Loss: 0.0543 | DDPM Loss: 0.0128
Client 16 (EMNIST) | Target Loss: 0.6189 | G Loss: 5.4635, D Loss: 0.0765 | DDPM Loss: 0.0128
Client 17 (EMNIST) | Target Loss: 0.3624 | G Loss: 5.7503, D Loss: 0.0796 | DDPM Loss: 0.0130
Client 18 (EMNIST) | Target Loss: 0.2483 | G Loss: 5.1292, D Loss: 0.1060 | DDPM Loss: 0.0129
Client 19 (EMNIST) | Target Loss: 0.4410 | G Loss: 5.2212, D Loss: 0.0891 | DDPM Loss: 0.0128
Client 20 (EMNIST) | Target Loss: 0.4796 | G Loss: 5.9718, D Loss: 0.0627 | DDPM Loss: 0.0129
Client 22 (CIFAR10) | Target Loss: 0.6031 | G Loss: 2.0432, D Loss: 0.4593 | DDPM Loss: 0.0610
Client 23 (CIFAR10) | Target Loss: 0.9670 | G Loss: 2.1101, D Loss: 0.4559 | DDPM Loss: 0.0605
Client 24 (CIFAR10) | Target Loss: 0.6597 | G Loss: 2.0749, D Loss: 0.4617 | DDPM Loss: 0.0614
Client 25 (CIFAR10) | Target Loss: 0.7505 | G Loss: 2.0187, D Loss: 0.4730 | DDPM Loss: 0.0599
Client 26 (CIFAR10) | Target Loss: 1.1626 | G Loss: 2.1195, D Loss: 0.4737 | DDPM Loss: 0.0620
Client 27 (CIFAR10) | Target Loss: 1.3599 | G Loss: 2.0835, D Loss: 0.4704 | DDPM Loss: 0.0613
Client 28 (CIFAR10) | Target Loss: 1.2676 | G Loss: 2.0474, D Loss: 0.4622 | DDPM Loss: 0.0645
Client 29 (CIFAR10) | Target Loss: 0.8565 | G Loss: 2.0766, D Loss: 0.4564 | DDPM Loss: 0.0628
Client 30 (CIFAR10) | Target Loss: 1.3608 | G Loss: 2.0950, D Loss: 0.4677 | DDPM Loss: 0.0644
Client 31 (CIFAR10) | Target Loss: 1.4945 | G Loss: 2.0515, D Loss: 0.4724 | DDPM Loss: 0.0600
Round 12 | Client 0 | Model: (MLP) | Acc: 94.00%
Round 12 | Client 1 | Model: (CNN) | Acc: 85.49%
Round 12 | Client 2 | Model: (ResNet8) | Acc: 97.51%
Round 12 | Client 3 | Model: (ResNet18) | Acc: 97.85%
Round 12 | Client 4 | Model: (MobileNetV2) | Acc: 95.40%
Round 12 | Client 5 | Model: (MobileNetV3) | Acc: 82.39%
Round 12 | Client 6 | Model: (LeNet) | Acc: 97.92%
Round 12 | Client 7 | Model: (AlexNet) | Acc: 98.21%
Round 12 | Client 8 | Model: (ShuffleNet) | Acc: 60.02%
Round 12 | Client 9 | Model: (SqueezeNet) | Acc: 97.49%
Round 12 | Client 11 | Model: (MLP) | Acc: 80.19%
Round 12 | Client 12 | Model: (CNN) | Acc: 84.93%
Round 12 | Client 13 | Model: (ResNet8) | Acc: 85.52%
Round 12 | Client 14 | Model: (ResNet18) | Acc: 85.67%
Round 12 | Client 15 | Model: (MobileNetV2) | Acc: 83.60%
Round 12 | Client 16 | Model: (MobileNetV3) | Acc: 72.58%
Round 12 | Client 17 | Model: (LeNet) | Acc: 84.78%
Round 12 | Client 18 | Model: (AlexNet) | Acc: 84.02%
Round 12 | Client 19 | Model: (ShuffleNet) | Acc: 82.85%
Round 12 | Client 20 | Model: (SqueezeNet) | Acc: 82.40%
Round 12 | Client 22 | Model: (MLP) | Acc: 41.97%
Round 12 | Client 23 | Model: (CNN) | Acc: 54.62%
Round 12 | Client 24 | Model: (ResNet8) | Acc: 57.71%
Round 12 | Client 25 | Model: (ResNet18) | Acc: 53.27%
Round 12 | Client 26 | Model: (MobileNetV2) | Acc: 38.93%
Round 12 | Client 27 | Model: (MobileNetV3) | Acc: 41.31%
Round 12 | Client 28 | Model: (LeNet) | Acc: 47.96%
Round 12 | Client 29 | Model: (AlexNet) | Acc: 46.16%
Round 12 | Client 30 | Model: (ShuffleNet) | Acc: 35.09%
Round 12 | Client 31 | Model: (SqueezeNet) | Acc: 31.01%
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 13 ---
Client 0 (MNIST) | Target Loss: 0.0969 | G Loss: 2.6510, D Loss: 0.2167 | DDPM Loss: 0.0203
Client 1 (MNIST) | Target Loss: 0.0316 | G Loss: 2.3113, D Loss: 0.3213 | DDPM Loss: 0.0196
Client 2 (MNIST) | Target Loss: 0.0171 | G Loss: 2.2988, D Loss: 0.3047 | DDPM Loss: 0.0197
Client 3 (MNIST) | Target Loss: 0.0249 | G Loss: 2.3842, D Loss: 0.2956 | DDPM Loss: 0.0196
Client 4 (MNIST) | Target Loss: 0.0892 | G Loss: 2.5805, D Loss: 0.2398 | DDPM Loss: 0.0195
Client 5 (MNIST) | Target Loss: 0.3412 | G Loss: 2.4394, D Loss: 0.2753 | DDPM Loss: 0.0196
Client 6 (MNIST) | Target Loss: 0.0369 | G Loss: 2.2927, D Loss: 0.3174 | DDPM Loss: 0.0196
Client 7 (MNIST) | Target Loss: 0.0152 | G Loss: 2.7595, D Loss: 0.1827 | DDPM Loss: 0.0197
Client 8 (MNIST) | Target Loss: 0.9791 | G Loss: 2.2219, D Loss: 0.3240 | DDPM Loss: 0.0256
Client 9 (MNIST) | Target Loss: 0.0760 | G Loss: 2.4472, D Loss: 0.2724 | DDPM Loss: 0.0213
Client 11 (EMNIST) | Target Loss: 0.4190 | G Loss: 4.7556, D Loss: 0.1233 | DDPM Loss: 0.0127
Client 12 (EMNIST) | Target Loss: 0.3935 | G Loss: 5.1845, D Loss: 0.0942 | DDPM Loss: 0.0126
Client 13 (EMNIST) | Target Loss: 0.2822 | G Loss: 6.0383, D Loss: 0.0701 | DDPM Loss: 0.0129
Client 14 (EMNIST) | Target Loss: 0.2555 | G Loss: 5.5772, D Loss: 0.0729 | DDPM Loss: 0.0127
Client 15 (EMNIST) | Target Loss: 0.4320 | G Loss: 5.5727, D Loss: 0.0759 | DDPM Loss: 0.0127
Client 16 (EMNIST) | Target Loss: 0.6074 | G Loss: 4.0879, D Loss: 0.1551 | DDPM Loss: 0.0127
Client 17 (EMNIST) | Target Loss: 0.3534 | G Loss: 6.4661, D Loss: 0.0347 | DDPM Loss: 0.0127
Client 18 (EMNIST) | Target Loss: 0.2400 | G Loss: 6.3093, D Loss: 0.0561 | DDPM Loss: 0.0127
Client 19 (EMNIST) | Target Loss: 0.4320 | G Loss: 6.0333, D Loss: 0.0505 | DDPM Loss: 0.0128
Client 20 (EMNIST) | Target Loss: 0.4794 | G Loss: 5.6391, D Loss: 0.0718 | DDPM Loss: 0.0128
Client 22 (CIFAR10) | Target Loss: 0.5141 | G Loss: 1.9116, D Loss: 0.4600 | DDPM Loss: 0.0597
Client 23 (CIFAR10) | Target Loss: 0.9317 | G Loss: 1.9734, D Loss: 0.4785 | DDPM Loss: 0.0612
Client 24 (CIFAR10) | Target Loss: 0.5856 | G Loss: 2.0107, D Loss: 0.4816 | DDPM Loss: 0.0613
Client 25 (CIFAR10) | Target Loss: 0.6272 | G Loss: 1.9404, D Loss: 0.4976 | DDPM Loss: 0.0615
Client 26 (CIFAR10) | Target Loss: 1.0949 | G Loss: 1.8684, D Loss: 0.4858 | DDPM Loss: 0.0586
Client 27 (CIFAR10) | Target Loss: 1.3570 | G Loss: 1.9826, D Loss: 0.4862 | DDPM Loss: 0.0603
Client 28 (CIFAR10) | Target Loss: 1.2478 | G Loss: 1.9329, D Loss: 0.4941 | DDPM Loss: 0.0621
Client 29 (CIFAR10) | Target Loss: 0.8267 | G Loss: 1.9966, D Loss: 0.4807 | DDPM Loss: 0.0621
Client 30 (CIFAR10) | Target Loss: 1.2976 | G Loss: 1.9849, D Loss: 0.4766 | DDPM Loss: 0.0607
Client 31 (CIFAR10) | Target Loss: 1.4550 | G Loss: 1.9804, D Loss: 0.4663 | DDPM Loss: 0.0613
Round 13 | Client 0 | Model: (MLP) | Acc: 94.77%
Round 13 | Client 1 | Model: (CNN) | Acc: 93.13%
Round 13 | Client 2 | Model: (ResNet8) | Acc: 96.60%
Round 13 | Client 3 | Model: (ResNet18) | Acc: 98.53%
Round 13 | Client 4 | Model: (MobileNetV2) | Acc: 95.40%
Round 13 | Client 5 | Model: (MobileNetV3) | Acc: 64.99%
Round 13 | Client 6 | Model: (LeNet) | Acc: 98.14%
Round 13 | Client 7 | Model: (AlexNet) | Acc: 97.58%
Round 13 | Client 8 | Model: (ShuffleNet) | Acc: 62.81%
Round 13 | Client 9 | Model: (SqueezeNet) | Acc: 96.94%
Round 13 | Client 11 | Model: (MLP) | Acc: 80.07%
Round 13 | Client 12 | Model: (CNN) | Acc: 83.32%
Round 13 | Client 13 | Model: (ResNet8) | Acc: 85.44%
Round 13 | Client 14 | Model: (ResNet18) | Acc: 85.98%
